category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
church,Complesso conventuale di S. Francesco,,"Il complesso conventuale di S. Francesco è stato realizzato nella seconda metà del '200 nell'area occidentale della città sui terreni acquistati, per l'ordine religioso dei frati minori, dal comune di Brescia. La chiesa è già completata nel 1265, ma viene affrescata solo all'inizio del XIV secolo e gli altari e le cappelle vengono aggiunti e completati nei secoli XV, XVI e XVII. Il campanile è degli inizi del '300, ma viene restaurato più volte nel corso di secoli. Nel 1384 il convento viene abbellito con il chiostro di Guglielmo da Frisone, mentre un chiostro di minori dimensioni viene realizzato nel '400. A seguito della soppressione degli ordini religiosi, nel 1797, il convento subisce una fase di decadenza. I frati minori tornano solo nel 1928 e da allora continuano nell'opera di salvaguardia di questo importante patrimonio artistico e culturale.",,,,,,,,,,,,,,,Via S. Francesco,,25100,Brescia,BS,,Via S. Francesco 25100 Brescia BS ,,,,,SIRBEC,,,
church,Campanile del Duomo,,"Nella seconda metà del Cinquecento il Duomo di Monza fu riorganizzato nel solco delle prescrizioni riformatrici del Concilio di Trento. Nell'ultimo decennio del secolo prese forma il campanile, elevato a sinistra della facciata, il cui progetto fu elaborato dall'architetto Ercole Turati. La poderosa torre di mattoni a vista, eretto su una base di grossi blocchi di pietra e svettante sino a 75 metri, è diviso in specchiature diseguali e terminante, fra ricchi elementi decorativi, con la cella campanaria conclusa da un cupolino con lanterna.Il concerto di otto campane della basilica, col campanone di 175 cm di diametro ed oltre tre tonnellate di peso, è una preziosa opera d'arte settecentesca, opera del 1741 del fonditore Bartolomeo Bozzio, esempio eccezionale nel sistema campanario lombardo.",,,,,,,,,,,,,,,Piazza Duomo,,20900,Monza,MB,,Piazza Duomo 20900 Monza MB ,,,,,SIRBEC,,,
buildings,Loggia della Villa del Balbianello,,"Il luogo più poetico e suggestivo dell'intero complesso della villa del Balbianello, sul lago di Como, è indubbiamente la loggia, fatta erigere dal cardinale Angelo Maria Durini, durante i lavori di costruzione della complesso architettonico. L'ingegno della sua progettazione permette di contemplare la tranquilla pace delle acque del lago e dei sinuosi profili dei verdeggianti monti. Essa è composta da un colonnato tripartito dove, alle due estremità, sono collocate simmetricamente due apie stanze. Una è adibita a biblioteca mentre l'altra, originariamente sala della musica, oggi custodisce una preziosa collezione di mappe e carte geografiche. Visitata nei secoli da molti nobili e letterati la Loggia del Balbianello, insieme alla villa, è un luogo ricco di fascino e sorprese, capace di intrecciare le storie lontane di ordini religiosi soppressi con episodi recenti legati alla politica italiana e alla meritoria attenzione per il patrimonio artistico del FAI, divenuto oggi custode del complesso.",,,,,,,,,,,,,,,"Via Comoedia, 5",,22016,Lenno,CO,,"Via Comoedia, 5 22016 Lenno CO ",,,,,SIRBEC,,,
buildings,Villa Della Porta Bozzolo,,"La villa Della Porta Bozzolo si impone all'attenzione dei visitatori e dei turisti sia per il valore del complesso architettonico ricco, al suo interno, di opere d'arte e per dimensioni. Esso, infatti, occupa gran parte del borgo di Casalzuigno. La Villa ha un impianto planimetrico a ""U"", che permette la configurazione di una scenografica corte d'ingesso di grande prestigio. Gli interni, specialmente quelli di rappresentanza, conservano numerosi affreschi del periodo settecentesco, mentre l'esterno è caratterizzato dal sontuoso giardino in parte allestito in stile ""alla francese"". Composto da numerose terrazze, il parco-giardino interessa anche il colle che sovrasta la villa e che costituisce naturale sfondo alle scenografiche quinte prospettiche della proprietà.Il complesso fu acquistato da Giroldino Della Porta nel 1560 al quale, nel XVIII secolo, succedette Giovan Angelo III, che lo trasformò in una vera villa di delizia e di rappresentanza nobiliare.Verso la fine del Settecento la villa fu venduta al senatore Camillo Bozzolo del quale i discendenti ne rimasero proprietari fino ai giorni nostri, sino a quando non donarono gran parte della proprietà al FAI, che da allora si occupa della sua conservazione e valorizzazione.",,,,,,,,,,,,,,,Viale sen. Bozzolo 2,,21030,Casalzuigno,VA,,Viale sen. Bozzolo 2 21030 Casalzuigno VA ,,,,,SIRBEC,,,
art,Raccolte del Museo Etnografico Tiranese,,"Le raccolte del Museo Etnografico Tiranese documentano la cultura contadina e montanara valtellinese, spaziando dagli attrezzi della vita quotidiana a quelli del piccolo artigianato e legati alle attività economiche: produzione vinicola, agricoltura, allevamento, caseificazione, lavorazione del bosco. In un'autentica stüa - stanza tradizionale foderata in legno - è stata allestita la camera da letto delle antiche case valtellinesi, mentre l'ambiente della cucina è stato fedelmente ricostruito. Oltre alla vita quotidiana il museo documenta anche l'arte colta: una stanza ospita infatti i preziosi e splendidi paramenti donati nel 1636 al vicino Santuario dal cardinale Richelieu.",,,,,,,,,,,,,,,"Piazza Basilica, 30",,23037,Tirano,SO,,"Piazza Basilica, 30 23037 Tirano SO ",,,,,SIRBEC,,,
art,Raccolte del Museo del Tesoro e Battistero della Collegiata di S. Lorenzo,,"Il Museo del Tesoro è una preziosa collezione d'arte sacra che raccoglie quadri, sculture lignee, croci e vasi liturgici, tessuti pregiati e codici, che vanno dal XI al XVIII secolo, realizzati in Italia e all'estero. Alcuni sono ""tesori degli emigranti"", perché giunti come dono alle parrocchie della Valchiavenna da parte di coloro che partirono per cercare fortuna in terre lontane. L'opera più celebre del museo è la cosiddetta ""Pace di Chiavenna"", una sontuosa coperta di evangeliario in oro, smalti e gemme, tra le opere più importanti di oreficeria medievale in Europa.",,,,,,,,,,,,,,,"Piazza don Pietro Bormetti, 3",,23022,Chiavenna,SO,,"Piazza don Pietro Bormetti, 3 23022 Chiavenna SO ",,,,,SIRBEC,,,
art,Fondo Lochis,,"Il Fondo Lochis è costituito dalle opere di notevole pregio artistico, collezionate dal conte Guglielmo Lochis, Podestà di Bergamo. In origine la collezione è costituita da più di 500 opere di scuole italiane e straniere e allestita da Lochis nella Pinacoteca appositamente costruita nella sua villa alle Crocette di Mozzo, nei dintorni di Bergamo. Nonostante la volontà del conte di non smembrare la raccolta ma di consegnarla intatta alla città di Bergamo, nel 1866 la collezione si divide: all'Accademia Carrara approdano 240 dipinti, mentre gli altri 300, insieme agli oggetti preziosi e agli arredi della casa-museo di Mozzo, sono assegnati all'erede Carlo Lochis e dispersi sul mercato antiquario.",,,,,,,,,,,,,,,"Piazza G. Carrara, 82",,24121,Bergamo,BG,,"Piazza G. Carrara, 82 24121 Bergamo BG ",,,,,SIRBEC,,,
art,Museo della Tecnica Elettrica,,"Il Museo documenta il patrimonio storico della tecnica elettrica che ammonta a circa 15.000 pezzi e il suo impatto su tutti gli aspetti della vita quotidiana in un viaggio ideale dalle origini dell'elettricità, da Volta, sino agli sviluppi più recenti. Il percorso espositivo riguarda il mondo della produzione, trasformazione e distribuzione dell'energia elettrica (alternatori, trasformatori, turbine, statori, eccitatrici, sezionatori, interruttori, isolatori), quello delle trasmissioni e telecomunicazioni (telegrafi, telefoni, cellulari, radioricevitori, radiotrasmittenti, radio, televisioni, satelliti), quello degli strumenti del calcolo automatico (grandi elaboratori, server, calcolatori, pc, tablet), le applicazioni quotidiane (luce elettrica, elettrodomestici, elettromedicali) e i trasporti con la trazione elettrica (ferrovie, tram, auto).",,,,,,,,,,,,,,,"Via Ferrata, 3",,27100,Pavia,PV,,"Via Ferrata, 3 27100 Pavia PV ",,,,,SIRBEC,,,
art,Collezione del Museo del Risorgimento,,"Si tratta di una vasta raccolta, d'interesse prevalentemente iconografico e archivistico, riferibile a un arco cronologico che va dall'età napoleonica alla Prima guerra mondiale. Il patrimonio, vasto ed eterogeneo, è costituito da stampe, manifesti, manoscritti, dipinti, cimeli, uniformi, bandiere, armi bianche e da fuoco, oggetti di natura celebrativa e propagandistica. Si segnala inoltre un importante nucleo di circa 2000 fotografie d'epoca, per lo più ritratti.",,,,,,,,,,,,,,,via Castello 9,,25100,Brescia,BS,,via Castello 9 25100 Brescia BS ,,,,,SIRBEC,,,
history,"Borghi di Caprile, Corna e Zandona",,"Il paese di Sotto il Monte si sviluppa come un insieme di borghi attorno all'Abbazia di Fontanelle. La sua storia riporta al IX secolo quando l'intera provincia di Bergamo era assoggettata al dominio dei Franchi, che crearono l'istituzione del Sacro Romano Impero e con essa il feudalesimo. Questi territori, posti in una posizione soleggiata sui declivi del monte Canto, vennero infeudati al vescovo di Bergamo, che a sua volta li diede in gestione ai monaci benedettini che vi si stanziarono in località Fontanella. L'Abbazia Rettoria di Sant'Egidio in Fontanella venne fondata da Alberto da Prezzate, un soldato che lasciò la vita militare per cercare la pace in Cristo e, dopo un pellegrinaggio a Santiago di Compostela, decise di dedicarsi alla vita monastica. Donò all'Abbazia di Cluny parte dei suoi latifondi, che erano presso Pontida, dove nel 1079 fondò un monastero dedicato a San Giacomo. Il 13 gennaio del 1080 fondò l'Abbazia di Sant'Egidio. Da questa si svilupparono i diversi borghi che diedero vita al paese di Sotto il Monte, così chiamato dai frati perché nato ai piedi del monte Canto. Durante il periodo medievale non si verificarono episodi di particolare rilievo, nemmeno i famigerati scontri tra le fazioni guelfe e ghibelline che imperversavano nel resto della provincia e nei comuni limitrofi. A tal riguardo si pensi che la torre di San Giovanni, posta alla sommità del territorio, non venne mai utilizzata per fini difensivi o bellici, tanto da essere trasformata in torre campanaria già nel XIV secolo. Le dominazioni che si susseguirono mantennero la struttura urbanistica dell'area pressoché immutata fino al XX secolo. L'elemento che caratterizzò per secoli questi luoghi è stata sicuramente la profonda spiritualità che ancora oggi pervade il territorio. In uno di questi borghi, Brusicco, nacque il 25 novembre 1881 Angelo Giuseppe Roncalli, che il 28 ottobre 1958 venne elevato al soglio pontificio con il nome di Papa Giovanni XXIII.",,,,,,,,,,,,,,,,,24039,Sotto il Monte Giovanni XXIII,BG,, 24039 Sotto il Monte Giovanni XXIII BG ,,,,,SIRBEC,,,
church,Certosa di Pavia,,"È uno dei maggiori esempi di Rinascimento lombardo. La Certosa, voluta da Gian Galeazzo Visconti, accoglie in campo lungo il visitatore che si incammina attraverso il viale alberato che porta al Vestibolo. Di qui si accede alla Corte Ducale, dominata dalla scenografica facciata della chiesa di S. Maria delle Grazie, la cui costruzione, iniziata il 27 agosto 1396, fu conclusa, con il completamento della facciata, dopo il 1542. L'insieme architettonico si articola con i due chiostri, realizzati nella seconda metà del XIV secolo: il Chiostro piccolo, prezioso nel suo rivestimento in terracotta e il Chiostro grande, simile per struttura e decorazione al chiostrino, lungo i cui porticati si aprono le 24 celle dei monaci.",,,,,,,,,,,,,,,Viale Certosa,,27012,Certosa di Pavia,PV,,Viale Certosa 27012 Certosa di Pavia PV ,,,,,SIRBEC,,,
buildings,Villa Gaia - complesso,,"A Robecco sul Naviglio, uno dei borghi più eleganti tra quelli situati lungo il corso del naviglio Grande, luogo di delizia e villeggiatura fra ville, corsi d'acqua, parchi e giardini, in intenso dialogo con il paesaggio agricolo circostante, Villa Gaia, così denominata nella seconda metà del '400 per il carattere delle feste che vi si svolgevano, è probabilmente la più antica villa edificata sulle sponde del naviglio Grande e tra le prime con caratteri villerecci di tutta la Lombardia.",,,,,,,,,,,,,,,Naviglio Grande,,20087,Robecco sul Naviglio,MI,,Naviglio Grande 20087 Robecco sul Naviglio MI ,,,,,SIRBEC,,,
history,Piazza 23 Aprile e Piazza Quattro Martiri,,"Pomponesco passò sotto il dominio dei Gonzaga nel 1339 e sotto il ramo cadetto di Gazzuolo e Bozzolo nel 1478 alla morte di Ludovico II. E' a Giulio Cesare Gonzaga che si deve il disegno dell'abitato. L'idea, posta in essere dal 1578, era di costruire una 'città ideale', con uno sguardo a Sabbioneta ma una similitudine più marcata con l'insediamento di San Martino dall'Argine. Pomponesco sviluppò così un particolare impianto urbanistico imperniato sulla piazza porticata che anticamente conduceva dalla Rocca al porto sul Po e viceversa. La storia racconta che Giulio Cesare fece demolire le case private esistenti ordinando la ricostruzione secondo i piani da lui stesso indicati e che obbligò gli abitanti dell'area rurale a trasferirsi all'interno del borgo. A nulla valsero le proteste rivolte al Duca di Mantova che non aveva più alcuna giurisdizione su queste terre. Il progettista della città non è noto. Alcuni studiosi accennano ad un coinvolgimento dell'architetto Giovanni Battista Bertani mentre altri, per una questione di datazione, avanzano l'ipotesi che il progetto sia del pittore mantovano Francesco Borgani il quale si dilettava anche di architettura. Non esistono tuttavia fonti certe. Le mura che cingevano la rocca, con torrioni angolari e una torre di ingresso con il ponte levatoio verso la piazza, potevano accogliere gli abitanti del paese solo in casi di estrema necessità. La rocca, con sei torri e un grande giardino con orti e pascoli verso nord, venne edificata all'interno delle mura nel 1579. L'insediamento seguiva un disegno simmetrico nel quale la lunga piazza fin dalle origini era il fulcro, con le abitazioni dei notabili e le funzioni civiche e religiose, ma il progetto urbano investì anche la restante parte del centro storico ai due lati del castello con lunghe cortine di edifici lungo l'asse est-ovest. Pomponesco ottenne nel 1594 il titolo di contea dal momento che Giulio Cesare Gonzaga ne diventò il Conte. Tuttavia lo stesso divenne Principe di Bozzolo a seguito delle suddivisioni territoriali tra discendenti della dinastia: il Gonzaga scelse Bozzolo. La Rocca iniziò il declino e la demolizione era pressoché completa al 1818. Al termine della Signoria Pomponesco seguì la storia del resto del territorio per essere annessa alla provincia di Mantova nel 1866.",,,,,,,,,,,,,,,,,46030,Pomponesco,MN,, 46030 Pomponesco MN ,,,,,SIRBEC,,,
